"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
306;"BMS_System_Status";"30013,1,10.0.33.243";"MODBUS";"A";"30013,1,10.0.33.243";1;0;0;0;2;0;0;1;0;0;0;0;1;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";112;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 04:06:40";1024;65472;0
308;"Agg_Inhibit";"1 = inhibit, 0 = un-inhibit.";"MODBUS";"A";"41000,1,10.0.33.237";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"01/01/1970 00:00:00";0;24;0
309;"Agg_Heartbeat";"";"MODBUS";"A";"41003,1,10.0.33.237";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;2;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"01/01/1970 00:00:00";0;24;0
310;"BMS_Max_Temp";"";"MEM";"";"BMS_Max_Temp";1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";106;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"09/07/2020 15:18:22";0;65472;0
311;"BMS_Comms_Status";"30013,1,10.0.33.243";"MODBUS";"A";"status,1,10.0.33.243";1;0;0;0;2;0;0;1;0;0;0;0;1;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;60;"";"";112;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"09/07/2020 15:18:34";1;65472;0
312;"EMS_SOC_Low";"";"MEM";"";"EMS_SOC_Low";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"22/07/2020 21:26:18";0;65472;0
313;"EMS_SOC_High";"";"MEM";"";"EMS_SOC_High";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 04:06:37";0;65472;0
314;"EMS_SOC_Ok";"";"MEM";"";"EMS_SOC_Ok";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 04:06:37";1;65472;0
289;"PCS_Low_V_Lim_Rec";"";"MODBUS";"C";"+430073";1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"21/07/2020 15:02:16";5900;65472;0
290;"PCS_gridmode";"0 :grid mode¶1 :offgrid ";"MODBUS";"C";"+410056I";1;0;0;1;2;1;0;0;0;0;0;0;0;1;0;"off grid mode is activated on pcs";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";1;1;1;0;8;"solon.mardapittas@powerstar.com";"ardacan.ertay@powerstar.com";"off grid mode detected";"";0;0;"";"";0;"";0;"";"";0;"21/07/2020 15:02:16";0;65472;0
291;"arda_test";"asdasd";"MEM";"";"arda_test";1;0;0;1;2;1;1;0;0;0;0;0;0;1;0;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";1;1;1;0;8;"ardacan.ertay@powerstar.com";"";"";"";0;0;"";"";0;"";0;"";"";0;"21/07/2020 15:02:15";0;65472;0
292;"ATS_SOC_Low";"";"MEM";"";"ATS_SOC_Low";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"21/07/2020 15:02:15";0;65472;0
293;"ATS_SOC_Ok";"";"MEM";"";"ATS_SOC_Ok";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"21/07/2020 15:02:20";1;65472;0
294;"ATS_SOC_High";"";"MEM";"";"ATS_SOC_High";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"21/07/2020 15:02:15";0;65472;0
295;"PCS_Run_OK";"";"MEM";"";"PCS_Run_OK";1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"21/07/2020 15:02:20";1;65472;0
315;"BMS_Rack_4_Fault_23";"Rack Over Voltage Fault";"MODBUS";"A";"43208#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack Over Voltage Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
316;"BMS_Rack_4_Fault_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43208#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack Voltage Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
317;"BMS_Rack_4_Fault_25";"Rack Current Sensing Difference";"MODBUS";"A";"43208#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack Current Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
318;"BMS_Rack_4_Fault_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43208#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack String Voltage-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
319;"BMS_Rack_4_Fault_27";"Rack String Current-Imbalance";"MODBUS";"A";"43208#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack String Current-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
320;"BMS_Rack_4_Alarm_1";"BMS Additional_Protection";"MODBUS";"A";"43209#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Additional_Protection Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
321;"BMS_Rack_4_Alarm_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43210#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 DCSW1 Sensing Fail Fault¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
322;"BMS_Rack_4_Alarm_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43210#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 DCSW2 Sensing Fail Fault¶¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
323;"BMS_Rack_4_Alarm_4";"DCSW3 Sensing Fail_Alarm";"MODBUS";"A";"43210#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 DCSW3 Sensing Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
324;"BMS_Rack_4_Alarm_5";"DCSW3 Fail_Alarm";"MODBUS";"A";"43210#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 DCSW3 Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
325;"BMS_Rack_4_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43210#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module PCB Under Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
326;"BMS_Rack_4_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43210#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module PCB Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
327;"BMS_Rack_4_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43210#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Charge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
328;"BMS_Rack_4_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43210#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Discharrge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
329;"BMS_Rack_4_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43211#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Rack Fuse Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
330;"BMS_Rack_4_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43211#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Permanent Under-Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
331;"BMS_Rack_4_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43212#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Under-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
332;"BMS_Rack_4_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43212#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
333;"BMS_Rack_4_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43212#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Under Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
334;"BMS_Rack_4_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43212#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Over Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
335;"BMS_Rack_4_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43212#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Voltage Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
336;"BMS_Rack_4_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43212#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Temperature Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
337;"BMS_Rack_4_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43212#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Module Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
338;"BMS_Rack_4_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43212#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 System Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
339;"BMS_Rack_4_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43212#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Charge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
340;"BMS_Rack_4_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43212#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Discharge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
341;"BMS_Rack_4_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43212#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Under Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
342;"BMS_Rack_4_Alarm_23";"Rack Over Voltage Alarm";"MODBUS";"A";"43212#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Over Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
343;"BMS_Rack_4_Alarm_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43212#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Voltage Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
344;"BMS_Rack_4_Alarm_25";"Rack Current Sensing Difference";"MODBUS";"A";"43212#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 Current Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
345;"BMS_Rack_4_Alarm_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43212#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 String Voltage-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
346;"BMS_Rack_4_Alarm_27";"Rack String Current-Imbalance";"MODBUS";"A";"43212#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"tom.csmith@powerstar.com; solon.mardapittas@powerstar.com; martin.cunnington@powerstar.com; james.cross@centrica.com";"";"BMS_Rack_4 String Current-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"15/01/2020 11:53:05";0;65472
347;"BMS_Rack_4_Module_Num_of_Max_Cell_V_A";"Module Number of Max Cell Voltage A";"MODBUS";"A";"43214";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
348;"BMS_Rack_4_Cell_Num_of_Max_Cell_V_A";"Cell Number of Max Cell Voltage A";"MODBUS";"A";"43215";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
349;"BMS_Rack_4_Module_Num_of_Max_Cell_V_B";"Module Number of Max Cell Voltage B";"MODBUS";"A";"43217";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
350;"BMS_Rack_4_Cell_Num_of_Max_Cell_V_B";"Cell Number of Max Cell Voltage B";"MODBUS";"A";"43218";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
351;"BMS_Rack_4_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43219";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"15/01/2020 11:53:05";0;65472
352;"BMS_Rack_4_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43220";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"15/01/2020 11:53:05";0;65472
353;"BMS_Rack_4_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43221";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
354;"BMS_Rack_4_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43222";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
355;"BMS_Rack_4_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43223";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"15/01/2020 11:53:05";0;65472
356;"BMS_Rack_4_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43224";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
357;"BMS_Rack_4_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43225";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
358;"BMS_Rack_4_Max_Cell_A_Temp";"Max Cell A Temp";"MODBUS";"A";"43226";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"15/01/2020 11:53:05";0;65472
359;"BMS_Rack_4_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43227";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
360;"BMS_Rack_4_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43228";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
361;"BMS_Rack_4_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43229";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"15/01/2020 11:53:05";0;65472
362;"BMS_Rack_4_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43230";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
363;"BMS_Rack_4_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43231";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;"15/01/2020 11:53:05";0;65472
