Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
777;"BMS2_Rack_9_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43961#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module PCB Under Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
778;"BMS2_Rack_9_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43961#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module PCB Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
779;"BMS2_Rack_9_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43961#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Charge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
780;"BMS2_Rack_9_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43961#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Discharrge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
781;"BMS2_Rack_9_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43960#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Rack Fuse Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
782;"BMS2_Rack_9_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43960#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Permanent Under-Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
783;"BMS2_Rack_9_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43959#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Under-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
784;"BMS2_Rack_9_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43959#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
785;"BMS2_Rack_9_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43959#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Under Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
786;"BMS2_Rack_9_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43959#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Over Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
787;"BMS2_Rack_9_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43959#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Voltage Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
788;"BMS2_Rack_9_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43959#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Temperature Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
789;"BMS2_Rack_9_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43959#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Module Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
790;"BMS2_Rack_9_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43959#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 System Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
791;"BMS2_Rack_9_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43959#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Charge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
792;"BMS2_Rack_9_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43959#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Discharge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
793;"BMS2_Rack_9_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43959#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Under Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
794;"BMS2_Rack_9_Alarm_23";"Rack Over Voltage Alarm";"MODBUS";"A";"43959#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Over Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
795;"BMS2_Rack_9_Alarm_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43959#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Voltage Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
796;"BMS2_Rack_9_Alarm_25";"Rack Current Sensing Difference";"MODBUS";"A";"43959#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 Current Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
797;"BMS2_Rack_9_Alarm_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43959#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 String Voltage-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
798;"BMS2_Rack_9_Alarm_27";"Rack String Current-Imbalance";"MODBUS";"A";"43959#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_6 String Current-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
799;"BCP_EMERGENCY";"BCP Emergency Stop pressed";"MODBUS";"A";"44529";1;0;0;1;0;0;0;0;0;0;0;0;1;1;"";1;-1;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";2;"07/10/2020 15:11:59";17360
800;"PCS2_Vab";"A and B line voltage";"MODBUS";"A";"42035";0.1;0;0;0;0;0;0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;"";0;"08/10/2020 06:11:47";535
801;"PCS2_Vbc";"C and B line voltage";"MODBUS";"A";"42036";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:47";541.1
802;"PCS2_Vca";"A and C line voltage";"MODBUS";"A";"42037";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:47";539.3
803;"BMS2_Rack_1_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43582";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:38";22.85
804;"BMS2_Rack_1_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43570";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:18";3.466
805;"BMS2_Rack_1_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43569";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 01:51:36";3.47
806;"BMS2_Rack_1_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43573";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:38";3.457
807;"BMS2_Rack_1_Max_Cell_B_V";"Max Cell V B";"MODBUS";"A";"43566";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;0.01;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";3.476
808;"BMS2_Rack_1_Max_Cell_A_V";"Max Cell V A";"MODBUS";"A";"43563";0.001;0;1;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;2;600;10;-1;30;"";"";1;0.01;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";3.478
809;"BMS2_Rack_1_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43579";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:38";23.51
810;"BMS2_Rack_1_Max_Cell_A_Temp";"Max Cell A Temp";"MODBUS";"A";"43576";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:43";23.87
811;"PCS2_Grid_Freq";"Grid Frequency of PCS";"MODBUS";"A";"42034";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:43";49.9
812;"BMS2_Rack_2_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43619";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 03:27:49";3.47
813;"BMS2_Rack_3_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43669";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 03:08:42";3.47
814;"BMS2_Rack_4_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43719";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 04:10:38";3.47
815;"BMS2_Rack_5_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43769";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 05:16:23";3.47
816;"BMS2_Rack_6_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43819";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 03:42:04";3.47
817;"BMS2_Rack_7_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43869";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 00:21:16";3.47
818;"BMS2_Rack_8_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43919";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:38";3.47
819;"BMS2_Rack_2_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43632";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:15";22.33
820;"BMS2_Rack_3_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43682";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:41";22.19
821;"BMS2_Rack_4_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43732";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:34";22.04
822;"BMS2_Rack_5_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43782";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:04";22.61
823;"BMS2_Rack_6_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43832";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:25";22.67
824;"BMS2_Rack_7_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43882";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:09:08";22.64
825;"BMS2_Rack_8_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43932";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:09:41";22.62
826;"BMS2_Rack_2_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43620";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:45";3.463
827;"BMS2_Rack_3_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43670";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:41";3.46
828;"BMS2_Rack_4_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43720";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:34";3.46
829;"BMS2_Rack_5_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43770";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:39";3.459
830;"BMS2_Rack_6_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43820";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:10:23";3.464
831;"BMS2_Rack_7_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43870";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:10:38";3.459
832;"BMS2_Rack_8_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43920";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 05:40:01";3.46
833;"BMS2_Rack_2_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43623";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:30";3.463
834;"BMS2_Rack_3_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43673";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:36";3.457
835;"BMS2_Rack_4_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43723";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:44";3.455
836;"BMS2_Rack_5_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43773";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:34";3.458
837;"BMS2_Rack_6_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43823";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";3.457
838;"BMS2_Rack_7_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43873";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:45";3.458
839;"BMS2_Rack_8_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43523";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"07/10/2020 14:01:49";0
840;"BMS2_Rack_3_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43683";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:46";21.28
841;"BMS2_Rack_4_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43733";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:28";21.18
842;"BMS2_Rack_5_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43783";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:06:49";22.28
843;"BMS2_Rack_6_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43833";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:45";22.17
844;"BMS2_Rack_8_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43933";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:12";22.46
845;"BMS2_Rack_2_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43629";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:45";22.71
846;"BMS2_Rack_3_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43679";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:09:29";22.76
847;"BMS2_Rack_4_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43729";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:44";22.64
848;"BMS2_Rack_5_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43779";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:44";22.84
849;"BMS2_Rack_6_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43829";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:25";23.05
850;"BMS2_Rack_7_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43879";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:45";22.97
851;"BMS2_Rack_8_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43929";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:09:05";22.76
